reviewContent,label,rating
penjual ini parah...pesanan saya dibatalkan sepihak...pengembalian dananya lama sekali...saya pesan 5buah cod enggak ada masalah...ini sudah tidak bisa cod...dibatalkan...lama lagi pengembalian uang saya...,negative,1
Kardusnya,positive,5
"alhamdulillah... sampai tujuan selamat enggak dah yang cacat,, gambar lumayan ok.. dengan harga segitu  sayang layar masih tft belum fhd  fasilitasnya juga belum lengkap tapi enggak apa-apa  terima kasih lazada",positive,5
"Barang ok, pengiriman agak lama",negative,3
"barang datang sesuai pesanan, pengiriman sangat cepat pesan hari sabtu minggu barang sudah diterima. hanya 1 hari. terima kasih lazada",positive,5
barang diterima baik. tinggal menunggu voucher belum ada,positive,5
"Paking rapi,,,cepat pula mantap maju terus..",positive,5
"Lazada yang terhormat, Barang yang kami terima ternyata tidak sesuai dengan yang kami order, kami order flashdisk sedangkan yang datang perangkat untuk galon minuman. bagaimana ya?",negative,1
Barang nya bagus keren banget,positive,5
barang nya sesuai enggak ada yang cacat dan bagus sesuai dengan pict nya .. cuma sayang gratisan nya hanya dapat tas doang mengira dapat gratisan yang lain !wajah_gembira_dengan_mata_bahagia!,positive,5
Kok enggak ada otg nya. Bisa di kirim lagi enggak,negative,3
pengiriman super cepat barang oke,positive,5
"alhamdulillah paketannya sudah sampai, belum sempat dibuka sih tapi semoga bagus.. pengirimannya cepat, mas kurirnya juga baik dan sabar menunggu.. maaf tadi menunggu lama.. thanks lazada",positive,5
"packaging aman, barang sampai sesuai pesanan. thank you!",positive,5
barang oke cocok,positive,5
"Paket sudah tiba. Di packing plat kayu, dibungkus plastik rubber. Mantav deh Lazada. Thanks. Hanya microsoft 2019 nya tidak terinstal lamgsung. Tapi masih tetap ok.",positive,5
"Flashdisk sudah selamat sampai tujuan, terima kasih",positive,5
"Beli pas lazada 9.9 mantap deh pokoknya enggak menyesal beli disini. Seller bagus kurir juga ramah. Semoga awet tv buat emak, nanti pengin beli lagi yang buat saya. Thx",positive,5
"Alhamdulillah,..barang sudah sampai tadi sore dan langsung trpasang malamnya,...real pict/orisinal, semoga awet dan bermanfaat,....untuk pengiriman, goodjob, packing rapi....btw good luck Lazada n resellernya,...terus tingkatkan kualitas n kuantitasnya,..USB/flashdisknya enggak bisa trhubung,tolong dong petunjuknya....",negative,3
"Lumayan bagus, tapi kurang memuaskan, kata'ya sudah booster, tapi pas di setel kagak bagus gambarnya,",negative,2
Bagi Yang Minat Order/Pesan Barang Kami.Untuk Lebih Lanjut Silakan ada Whatsap/WA 085342633687 Langsung Dari Resseller Toko...pengirima fre ongkir se indonesia.Terimah Kasih...!!!,negative,2
Sudah bayar transfer 3 minggu enggak dteng2 barangnya tapi di pemberitahuannya sudah diterima tapi barangnya belum dateng2.. wah parah nih,negative,1
"Puas, setelah 1 minggu pakai lancar buat main game kesukaan, cuma batrenya agak boros, mungkin karena prosesornya 15 wat, tapi enggak apa-apa yang penting lancar main game",positive,5
mantuuul bingitts...,positive,5
gila beli dari 11.11ampe tggl 23.11 barang enggak nonggol2. Lokasi di bali sudah kayak kirim ke ostralia. Padahal di email di kirim tanggal 12.11 balikin uang ku lazada atau saya viralkan.,negative,1
mungkin karena produk negeri luar ya...saya nrimanya agak lama...,negative,1
Barang sudah sampai. Cepat dan responsif. Puas dengan pelayanannya. Terima kasih.,positive,5
"rekomended seller, barang Original, fast respon dan cepat proses nya, terima kasih",positive,5
"Barang bagus semoga awet,,  thx lazada",negative,3
"saya pesan tnggal 10 Desember dan barang sampai di rumah 2 hari, tanggal 12 Desember. Pengirimannya super cepat. Namun packing barangnya tidak pakai kayu jadi kurang aman. TV belum dcoba kbtulan lagi di luar kota. OverAl untuk harga 2.8 mah worth itu lah. terima kasih Lazada, terima kasih cooca.",positive,5
Pengiriman sangat lambat sehingga begitu sampai ada cacat saya sudah tidak bisa complain,negative,1
"Produk bagus, tidak ada eror",positive,5
soal tv ok banget tapi tidak dengan kurir yang amat lama 16 hari saya baru menerima barang,negative,2
barang sangat sangat orisinal.... recomended seller,positive,5
tv nya mah oke tapi expedisi kurang bagus .,positive,4
barang bagus seperti gambar trimksh lazada kurir sudah langgan baik dan ramah,positive,5
sok Far sok good...,positive,5
"Pengiriman cepat banget , pesan tanggal 14 pagi sampai tanggal 15 siang (padahal COD).  Kondisi barang Alhamdulillah baik. Recommended lah pokoknya.",positive,5
Item as described!,positive,5
mungkin deskripsi untuk itemnya salah. kapasitasnya cuman 100gb,negative,1
Pesanan warna silver barang yang datang warna hitam,negative,1
"Dua kali order, menunggu lama, barang enggak nyampai. Yang nyampai pengembalian dana. Kecewa dengan layanannya",negative,1
"Alhamdulillah barang sampai , cuma sayangnya pas baru dinyalain kok lelet takutnya hardisk kena saat dalam perjalanan atau entahlah , mudah-mudahan ada pencerahan dah sellernya",negative,3
Awalnya saya pakai antena biasa namun kualitas gambar jelek.. akhirnya saya bawa ke kamar saya dan conect dengan Indihome melalui HDMI.. sekarang iseng-iseng saya sambung lagi dengan antena biasa tapi tidak bisa nangkap siaran sama sekali.. saya kira antena yang rusak tapi saya tes pada tv lain baik-baik saja dan mau nangkap siaran.. brti kerusakan ada pada tv.. kemana saya harus service tv ini?,negative,1
murah berkualitas....tanks lazada dan layanan penjual,positive,5
"Sesuai  ,  orisinal recomend seller",positive,5
kecewa.. buat save music masuk. giliran dinyalakan pakai usb music enggak bisa kebaca.,negative,1
kak mau tanya bla pesan brang bisa kredit kna.dan prmbayaran pertama berapa stlah brang dkrim byar dtempat cicilanya,negative,3
brang sudah saya terima tapi kenapa gambar nya enggak cerah malah buram,negative,1
mantap keras,positive,5
beli pket flashdisk hp 64 gb tau nya 2 gb doang kecewa sayng,negative,2
t...o...p.. N tq,positive,5
Bagus dan keren,positive,5
good product fast delivery,positive,5
"mantap sih...tapi iya itu, masih analog... terasa noisenya, di adu sama merk sebelah dengan antena yang sama.. krg bagus tv nya, siaran antena biasa buram mulu...antena sudah beli yang paling bagus",negative,3
"barang ok,cuma pengirimannya saja agak lama,kepending di jasa ekspedisi sepertinya",positive,5
flashdisknya tidak bisa dipakai ya?bisa diretur tidak ya kak?????????,negative,1
sip. sesuai pesanan. tapi belum di'coba. mudah-mudahan berfungsi dengan baik,positive,4
"flashdisknya enggak bisa dipakai...ketika transfer data, foto atau lainnya malah blank..enggak ada yang bisa dibuka..fre handsfre tapi cuma nyala sebelah..ia sech harga murah..tapi kalo enggak bisa dipakai..mubazir..",negative,1
"mangstab....!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!, pesan hari tanggal 7, terkirim tanggal 9, juoos gandiyooos, mudah-mudahan awet",positive,5
enggak bisa buat video hancur semua,negative,1
"alhamdulillah,  barang deh nymp, kondisi bagus,  berfungsi dengan baik,  terima kasih lazada,  semoga pengiriman bisa lebih cpat lagi...  !jempol_ke_atas!!jempol_ke_atas!!jempol_ke_atas!",positive,5
Saya pesan dari tanggal 12 desember 2017  sampai saat ini barang belum sampai juga... tolong beri kejelasan nya,negative,1
"barang cepat sampai, packing rapi, barang sesuai harga yang murah",positive,4
"datang nya cepat, berfungsi dengan baik",positive,5
"bagus, pengiriman cepat, semoga awet soale belum di coba",positive,5
baru dipakai 6bulan sudah error tolong tanggung jawabnya...,negative,1
rekomen gambar suara oke remote mudah...penguriman 6 hari,positive,5
"bagus,pengiriman cepat",positive,5
Barangnya bagus...,positive,5
"Hardisk nya sesuai dengan keinginan saya, dan kualitas nya bagus, saya puas berbelanja di saller Kenkez ini. Karena ada bonusnya. Thx",positive,5
Alhamdulillah mantap. Respon cepat. Pengiriman juga cepat.,positive,5
"mungkin 1 juta orang di luar sana belum tentu dapat flash sale pada saat waktu telah habis,dan beruntung saya masih dapat linknya,,hehe..akhirnya Tv impian saya mendarat dengan selamat,Terimakasih Cooca dan CS lazada yang sangat membantu",positive,5
"kecewa banget, ya sesuai lah sama harga. dan akhirnya bakal menjadi sampah doang karena malas pulanginnya",negative,1
alhmdulilah barng sudah sampai. pengirimnya cepat. semoga tv awet sampai tua. terimakasih.,positive,5
Telat kirim..sudah sampai barang nya baru bilang telat kirim..kondisi tv overal oke..cuma ada baret lecet di bagian bawah..kondisi lecet kedalam..mohon next time pas di kirim ya di cek..yang rugi konsumen..quality check nya tidak bagus,negative,1
"Selain lambat diaksesnya, banyak bad sector sehingga perlu diformat dulu sebelum dipakai. Beli 5 unit hanya 1 unit yang sempurna.",negative,3
barang yang dipesan tidak sesuai..,negative,1
Barang bagus. Cuma sedikit lama proses pengirimannya.,positive,5
Mantap banget,positive,5
lama peler,negative,1
"Ini judul nya 48"" tapi baca spesipikasi utama led 24 yang benar yang mana?",negative,1
pengiriman terlalu lama,negative,3
barang bagus & sesuai,positive,5
Gan mau tanya itu capacity 64 gb apa 64 mbak?,negative,3
Saya pesan dari tanggal 19 desember. Katanya sampai tanggal 23. Tapi sampai saat ini belum ada juga.,negative,1
baru dipakai data saya langsung rusak,negative,2
"barang sesuai pesanan sangat puas,respon cepat",positive,5
paking bnar2 aman dan pakai paking kayu jadi tetap terjaga keamannnya.Lazada memang oke,positive,5
flashdisk keren dan kencang,positive,5
"Saya amat sering beli produk di lazada namun kali ini saya kecewa. Pembatalan pesanan saya, dari pihak lazada tanggal 21 mei, namun sampai saat ini tanggal 8 juni uang belum saya terima. Sudah telepon CS 2x. saya kecewa :(",negative,1
"barang nya enggak bisa di pakai,",negative,2
Alhamdulilah barang sudah sampai. Akhirnya bisa menonton tv juga. Tapi dirumah sakit. Karena saya bayarnya pakai ginjal. enggak apa lah hilang satu yang penting punya tv mahal.,positive,5
belum dibuka semoga awet,positive,5
"Bagus mudah-mudahan awet ya dan belum sempat dicoba tapi sudah digantung ganti tv lama yang 44""",positive,5
awet. bagus,positive,5
"rekomendasi saja, kenapa flashdisk enggak sesuai belinya yang 64 GB setelah di cek ternyata 32 GB. (Bungkusnya doang,, hemzt)",negative,1
sudah sampai semoga awet,positive,5
puas banget barang orisinal...mantul banget gan...real kapasitas.a serta kecepatan tulis bisa vidio 4k. rekomen deh enggak bakalan menyesal...wlopun lumayan lama sampai.a....tapi saya suka bayar di tempat sngat membantu banget...semoga awet..terima kasih samsung n lazada !jempol_ke_atas!,positive,5
Barang oke pengiriman cepat . kecewa kecewa,negative,2
terima kasih... barang sudah diterima & sesuai,positive,5
Barang bagus berfungsi dengan baik,positive,5
"Salah lihat deh, ternyata bukan Gb tapi mbak :(",negative,1
Barang sampai dengan selamat...,positive,5
bisa sih recognized tapi file yang dimasuki corrupt mulu apa kali maksudnya!! >:( buang-buang duit saja,negative,1
"barang tidak sesuai dengan pesanan/yang ada digambar, kenapa bisa terjadi.???",negative,1
"Kenapa saya dikirimkan kode voucer HOOQ 3 buah atas pembelian 3 unit TV Xiaomi, Namun kode Voucer HOOQnya TIDAK BERLAKU, saya sangat kecewa, dan 1 unit pembeliqn TV Xiaomi yang pertama sampai sekarang saya belum mendapatkan kode voucer HOOQ,, sangat mengecewakan, tidak usah mengiming-imingi pelanggan dengan kode Voucer berlangganan HOOQ kalo tidak bisa di berikan, cukup menjuql TVnya saja, itu saran dan masukan saya",negative,1
enggak ada file folder  untuk encripsinya,negative,3
PALSU....jual yang aman kenapa bos...baru datang di test lagsung copas file 15gb error...balikin duitku...,negative,1
Sering eject sendiri dan tidak bisa untuk copy.,negative,1
"Pesanan TV + Bunus Breket  sangat memuaskan dengan harga + Voucher diskon = 1.710 (mantap Jiwa) COD Pengiriman dengan ARK BULKY parah habis, walau akhirnya sampai juga itu juga mungkin karena saya sering chat dengan CS lazada menanyakan pesanan saya.",positive,5
barangnya rusak enggak enggak kebaca di hp,negative,2
Kuwalitas Sangat Baik,positive,5
mantap Lazada pesan malam Pagi sampai Enknya Produk Lokal begini Bisa langsung Tes Hehhehehhe Succes dan Berkah Selalu Lazada,positive,5
"Seperti biasa, Packing dari Kenkez selalu rapi dan ""seseg"", sampai susah dibuka :di, untuk barang sesuai, kelengkapan aman dan untuk barang sangat pas dengan HD, tidak goyang dan kocak, mantap gan !",positive,5
mantap ... jos ... jaminan mutu,positive,5
Barang sudah diterima packing bagus dan ada bonusnya puas dengan lazada,positive,5
"1.Barangny berat nya 135 gram yang harusny 400 gram, saya penasaran isinya apa kok ringan banget?? jangan-jangan flasdisk isinya, 2.buku garansi tidak ada 3.no seri hardisk tidak terdaftar 4.kita beli harga yang enggak murahan meminta tolong seller untuk fair jangan nipu..coverny toshiba tapi isinya entahlah",negative,1
Bsrang abal-abal kulitas buruk,negative,1
Barang Original. packing Rapi. kurir ramah. pengiriman cepat. pokok e jos.,positive,5
bareng sama sekali tidak bisa di gunakn bahkan skdar mngisi lagu,negative,2
sesuai dengan harga mantap kali,positive,5
pokoe mantap,positive,5
"Tipinya ok, gambar bening suara kencang, fitur2 nya juga kece.., Tapi pengiriman nya lemot, 2 minggu lebih baru datang gara-gara pakai saja*e.., Lain kali sebaiknya menggunakan LEX saja biar cepat sampai.., !bintang_medium_putih! 5 kualitas produk, !bintang_medium_putih! 1 pengiriman",negative,3
Hardisknya sudah sampai packingan rapi cuma jadi khawatir ternyata ringan barangnya mudahan2 bukan kwalitas kau,negative,3
transfer file agak lambat,positive,4
"Packing brng sangat baik, menggunakan kayu, rapi.. hanya saja bagian staples karton kaya pernah dibuka, setelah dibuka bagian sudut tv ada yang retak2, masa iya retak dalam perjalanan, sdgkan kardus mulus enggak ada yang penyok.. takutnya bareng reject/rekondisi yang dikirim mengingat harga yang ditwarkan sangat murah saat ultah Cooca (4,8jt).. sudah smggu tv masih aman,  Semoga awet dan bertahan lama, hanya kecewa dapat tv yang enggak mulus saja.. terima kasih",negative,3
Jelek tidak berfungsi. Lcd pecah cacat. Kecewa sekali membeli barang disini. Tolong panduan nya caranya returt bagaimana.,negative,1
cepat datang nya. tapi antivirus nya pas mau di input kode aktivasi gagal melulu. Jadi harddisk nya enggak pakai antivirus.,positive,4
murah,positive,4
kok dapat bonus smartfrennya kagak ada ya???,negative,1
"Barang padahal sudah dkirim dari tanggal 18 sampai sekarang belum jelas penampakan nya,niat jualan kagak sih",negative,1
"Kualitas standar, malah seperti puyeh/kurang cerah warnya. Paling terlihat ketika di home menu, icon patchwal ap terlihat buram. Untuk fitur standar saja. Seperti contoh, tidak ada timer on/of seperti tv non smart. Tapi untuk harga sepertinya sebanding. Untuk tv 32 inch dapat harga 1.5jt (andaikan bukan smart)",negative,3
sudah sampai barang nya terima kasih lazada,positive,5
"bagaimana ini enggak berfungsi flashdisknya,bengkok lagi",negative,2
kok enggak real 16gb.. cuma 14gb,negative,1
"puas dengan tv coocaanya walaupun belum kesetting 100% ,, semoga awet ya dan tidak mengecewakan. untuk pengiriman kebalikpapan ekspres banget.. pesan disore hari, besok siangnya sudah sampai. nda sampai 24 jam.",positive,5
"Ini cuman My Passport biasa, bukan My Passport ULTRA, tulis deskripsi yang benar ya...",negative,1
ERROR.. data yang di simpan hilang semua..,negative,1
Sd Card datang dengan selamat dan packingan rapi...puas deh pokoknya,positive,5
"Barang akhirnya datang setelah telat 5 hari dari ESTIMASI, bingung banget dari kemarin, mau batalin tapi saya sabarin akhirnya sampai juga, good product bad delivery",negative,3
"Harga oke. tapi barang yang dipajang di gambar tidak sama dengan tipe yang ditawarkan, lis bagian bawah lebih tebal.. hati-hati kalau belanja disini",negative,2
"Barang sampai sudah lama, baru sempat mengulas, untuk kualitas pena bagus, untuk flashdisknya sendiri kualitas buruk, menyimpan data besar tidak mampu, kalau mampu flasdisk tidak bisa dibuka",negative,1
